2018-04-09 14:15:20.944 [restartedMain] INFO  com.hansholdings.AdusermanageApplication - Starting AdusermanageApplication on KGA-A010-0275 with PID 9256 (D:\java\workspace\ADhelperProject\target\classes started by huxm11315 in D:\java\workspace\ADhelperProject)
2018-04-09 14:22:12.435 [restartedMain] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-04-09 14:22:12.437 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'entityManagerFactory' of type [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.438 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'entityManagerFactory' of type [com.sun.proxy.$Proxy94] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.449 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#58a534de' of type [com.sun.proxy.$Proxy96] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.592 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jpaMappingContext' of type [org.springframework.data.jpa.repository.config.JpaMetamodelMappingContextFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.593 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jpaMappingContext' of type [org.springframework.data.jpa.mapping.JpaMetamodelMappingContext] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.714 [restartedMain] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2018-04-09 14:22:12.799 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'IAdminDao' of type [org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.799 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'IAdminDao' of type [com.sun.proxy.$Proxy99] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.813 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'baseADDao' of type [com.hansholdings.manage.dao.BaseADDao] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.820 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#53f09ec0' of type [org.springframework.beans.factory.config.PropertiesFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.820 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#53f09ec0' of type [java.util.Properties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.821 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#746b5be5' of type [org.springframework.data.repository.core.support.PropertiesBasedNamedQueries] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.822 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#3bc524cc' of type [org.springframework.data.repository.query.ExtensionAwareEvaluationContextProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.823 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#530723a8' of type [com.sun.proxy.$Proxy96] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.829 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'IRoleDao' of type [org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.830 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'IRoleDao' of type [com.sun.proxy.$Proxy102] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.837 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#2884483a' of type [org.springframework.beans.factory.config.PropertiesFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.837 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#2884483a' of type [java.util.Properties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.837 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#26ef4d0e' of type [org.springframework.data.repository.core.support.PropertiesBasedNamedQueries] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.837 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#c9c5e67' of type [org.springframework.data.repository.query.ExtensionAwareEvaluationContextProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.838 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#1dbb8fd9' of type [com.sun.proxy.$Proxy96] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.850 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'IFunctionDao' of type [org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.851 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'IFunctionDao' of type [com.sun.proxy.$Proxy104] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.851 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'functionServiceImpl' of type [com.hansholdings.manage.service.impl.FunctionServiceImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.893 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'roleServiceImpl' of type [com.hansholdings.manage.service.impl.RoleServiceImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.911 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'adminServiceImpl' of type [com.hansholdings.manage.service.impl.AdminServiceImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.930 [restartedMain] INFO  org.apache.shiro.realm.AuthorizingRealm - No cache or cacheManager properties have been set.  Authorization cache cannot be obtained.
2018-04-09 14:22:12.930 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'userRealm' of type [com.hansholdings.authorization.shiro.realm.UserRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:12.945 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'getAuthorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-04-09 14:22:13.257 [restartedMain] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8088 (http)
2018-04-09 14:22:13.268 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2018-04-09 14:22:13.269 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.15
2018-04-09 14:22:13.365 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-04-09 14:22:13.365 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4999 ms
2018-04-09 14:22:13.607 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-04-09 14:22:13.607 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-04-09 14:22:13.607 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-04-09 14:22:13.608 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-04-09 14:22:13.609 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'openEntityManagerInViewFilter' to urls: [/*]
2018-04-09 14:22:13.610 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
2018-04-09 14:22:13.610 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'shiroFilter' to: [/*]
2018-04-09 14:22:13.610 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'statViewServlet' to [/druid/*]
2018-04-09 14:22:13.613 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2018-04-09 14:22:14.399 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@77df6942: startup date [Mon Apr 09 14:22:08 CST 2018]; root of context hierarchy
2018-04-09 14:22:14.477 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin || /admin/index]}" onto public java.lang.String com.hansholdings.manage.controller.AdminController.index(org.springframework.ui.Model)
2018-04-09 14:22:14.478 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/remove]}" onto public java.lang.String com.hansholdings.manage.controller.AdminController.remove(com.hansholdings.manage.entity.Admin)
2018-04-09 14:22:14.481 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/saveOrUpdate]}" onto public java.lang.String com.hansholdings.manage.controller.AdminController.saveOrUpdate(com.hansholdings.manage.entity.Admin)
2018-04-09 14:22:14.481 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/oauth]}" onto public java.lang.String com.hansholdings.manage.controller.AdminController.oauth(java.lang.Long,org.springframework.ui.Model)
2018-04-09 14:22:14.481 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/ourole],produces=[text/json;charset=UTF-8]}" onto public com.alibaba.fastjson.JSONArray com.hansholdings.manage.controller.AdminController.ourole(java.lang.Long)
2018-04-09 14:22:14.481 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/ourolesubmit]}" onto public java.lang.Boolean com.hansholdings.manage.controller.AdminController.ourolesubmit(com.hansholdings.manage.entity.Ourole)
2018-04-09 14:22:14.482 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/ouroledelete],produces=[text/json;charset=UTF-8]}" onto public java.lang.String com.hansholdings.manage.controller.AdminController.ouroledelete(java.lang.Long)
2018-04-09 14:22:14.483 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/oauthsubmit]}" onto public java.lang.String com.hansholdings.manage.controller.AdminController.oauthsubmit(java.lang.Long,java.lang.Long[])
2018-04-09 14:22:14.485 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/aduser/index]}" onto public java.lang.String com.hansholdings.manage.controller.AdUserController.index(org.springframework.ui.Model)
2018-04-09 14:22:14.485 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/aduser/saveOrUpdate]}" onto public java.lang.Boolean com.hansholdings.manage.controller.AdUserController.saveOrUpdate(com.hansholdings.manage.entity.User)
2018-04-09 14:22:14.486 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/aduser/getUsers],produces=[text/json;charset=UTF-8]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.AdUserController.getUsers(com.hansholdings.manage.entity.QueryCondition)
2018-04-09 14:22:14.486 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/aduser/validUserByQuery],produces=[text/json;charset=UTF-8]}" onto public java.lang.Boolean com.hansholdings.manage.controller.AdUserController.getUsersByquery(com.hansholdings.manage.entity.User)
2018-04-09 14:22:14.486 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/aduser/upPwdUser]}" onto public java.lang.String com.hansholdings.manage.controller.AdUserController.upPwdUser(com.hansholdings.manage.entity.User)
2018-04-09 14:22:14.486 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/aduser/deleteUser/{uid}]}" onto public java.lang.String com.hansholdings.manage.controller.AdUserController.deleteUser(java.lang.String)
2018-04-09 14:22:14.489 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/FileUpload/exportFile],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.FileUploadController.exportFile(com.hansholdings.manage.entity.QueryCondition) throws java.lang.Exception
2018-04-09 14:22:14.489 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/FileUpload/exportOpLog],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.FileUploadController.exportOpLog(com.hansholdings.manage.entity.QueryCondition) throws java.lang.Exception
2018-04-09 14:22:14.489 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/FileUpload/upload],methods=[POST]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.FileUploadController.uploadFile(org.springframework.web.multipart.MultipartFile,java.lang.String) throws java.lang.Exception
2018-04-09 14:22:14.490 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/function || /function/index]}" onto public java.lang.String com.hansholdings.manage.controller.FunctionController.index(org.springframework.ui.Model)
2018-04-09 14:22:14.490 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/function/remove]}" onto public java.lang.String com.hansholdings.manage.controller.FunctionController.remove(java.lang.Long,org.springframework.ui.Model)
2018-04-09 14:22:14.491 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/function/findAll]}" onto public com.hansholdings.basic.json.Result com.hansholdings.manage.controller.FunctionController.findUserFunctions()
2018-04-09 14:22:14.491 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/function/loadTreeNode]}" onto public com.hansholdings.basic.json.Result com.hansholdings.manage.controller.FunctionController.loadTreeNode()
2018-04-09 14:22:14.491 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/function/add]}" onto public java.lang.String com.hansholdings.manage.controller.FunctionController.addFunction(com.hansholdings.manage.entity.Function,org.springframework.ui.Model)
2018-04-09 14:22:14.491 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[ || /index]}" onto public java.lang.String com.hansholdings.manage.controller.IndexController.index(org.springframework.ui.Model)
2018-04-09 14:22:14.491 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/logout],methods=[GET]}" onto public java.lang.String com.hansholdings.manage.controller.IndexController.logout()
2018-04-09 14:22:14.491 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/register]}" onto public java.lang.String com.hansholdings.manage.controller.IndexController.registerView()
2018-04-09 14:22:14.492 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/landary/ad]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.LandaryController.addUser(com.alibaba.fastjson.JSONObject)
2018-04-09 14:22:14.492 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ldap || /ldap/index]}" onto public java.lang.String com.hansholdings.manage.controller.LdapController.index(org.springframework.ui.Model)
2018-04-09 14:22:14.492 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ldap/saveOrUpdateLdap]}" onto public java.lang.String com.hansholdings.manage.controller.LdapController.saveOrUpdateOu(javax.servlet.http.HttpServletRequest)
2018-04-09 14:22:14.493 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/logging/loginfo]}" onto public java.lang.String com.hansholdings.manage.controller.LoggingController.loginfoIndex(org.springframework.ui.Model)
2018-04-09 14:22:14.494 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/logging/getLogininfos],produces=[text/json;charset=UTF-8]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.LoggingController.getLogininfos(com.hansholdings.manage.entity.QueryCondition)
2018-04-09 14:22:14.494 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/logging/operatiorninfo]}" onto public java.lang.String com.hansholdings.manage.controller.LoggingController.operationIndex()
2018-04-09 14:22:14.494 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/logging/getOperationinfos],produces=[text/json;charset=UTF-8]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.LoggingController.getUsers(com.hansholdings.manage.entity.QueryCondition)
2018-04-09 14:22:14.497 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login/submit],methods=[POST]}" onto public java.lang.String com.hansholdings.manage.controller.LoginController.submit(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-04-09 14:22:14.497 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login || /login/index]}" onto public java.lang.String com.hansholdings.manage.controller.LoginController.loginView()
2018-04-09 14:22:14.498 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login/single/{username}/{password}/{sAMAccountName}],methods=[GET]}" onto public java.lang.String com.hansholdings.manage.controller.LoginController.submit1(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-04-09 14:22:14.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou || /ou/index]}" onto public java.lang.String com.hansholdings.manage.controller.OuController.index(org.springframework.ui.Model)
2018-04-09 14:22:14.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/loadOuTree]}" onto public com.hansholdings.basic.json.Result com.hansholdings.manage.controller.OuController.function(java.lang.Long,org.springframework.ui.Model)
2018-04-09 14:22:14.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/saveOrUpdateOuList]}" onto public boolean com.hansholdings.manage.controller.OuController.saveOrUpdateOuList(com.hansholdings.manage.entity.OU)
2018-04-09 14:22:14.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/saveOrUpdateOu]}" onto public java.lang.String com.hansholdings.manage.controller.OuController.saveOrUpdateOu(com.hansholdings.manage.entity.OU)
2018-04-09 14:22:14.501 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/getOus],produces=[text/json;charset=UTF-8]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.OuController.getOus(com.hansholdings.manage.entity.QueryCondition)
2018-04-09 14:22:14.502 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/disou]}" onto public java.lang.String com.hansholdings.manage.controller.OuController.disOuIndex()
2018-04-09 14:22:14.502 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/getOUBydes],produces=[text/json;charset=UTF-8]}" onto public com.alibaba.fastjson.JSONArray com.hansholdings.manage.controller.OuController.getOUBydes(javax.servlet.http.HttpServletRequest)
2018-04-09 14:22:14.502 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/ouListIndex]}" onto public java.lang.String com.hansholdings.manage.controller.OuController.listIndex()
2018-04-09 14:22:14.503 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/getUsers],produces=[text/json;charset=UTF-8]}" onto public com.alibaba.fastjson.JSONObject com.hansholdings.manage.controller.OuController.getUsers(com.hansholdings.manage.entity.QueryCondition)
2018-04-09 14:22:14.503 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/validOuByQuery],produces=[text/json;charset=UTF-8]}" onto public java.lang.Boolean com.hansholdings.manage.controller.OuController.getUsersByquery(com.hansholdings.manage.entity.OU)
2018-04-09 14:22:14.503 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ou/saveOrUpdateUser],methods=[POST]}" onto public java.lang.String com.hansholdings.manage.controller.OuController.saveOrUpdateUser(com.hansholdings.manage.entity.User)
2018-04-09 14:22:14.504 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/position || /position/index]}" onto public java.lang.String com.hansholdings.manage.controller.PositionController.index(org.springframework.ui.Model)
2018-04-09 14:22:14.505 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/position/getMembers/{uid}],produces=[text/json;charset=UTF-8]}" onto public java.lang.String com.hansholdings.manage.controller.PositionController.getMembers(java.lang.String)
2018-04-09 14:22:14.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/position/saveOrUpdate]}" onto public java.lang.String com.hansholdings.manage.controller.PositionController.saveOrUpdate1(com.hansholdings.manage.entity.Position)
2018-04-09 14:22:14.508 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/position/getPositions],produces=[text/json;charset=UTF-8]}" onto public java.lang.String com.hansholdings.manage.controller.PositionController.getUsers(javax.servlet.http.HttpServletRequest)
2018-04-09 14:22:14.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role || /role/index]}" onto public java.lang.String com.hansholdings.manage.controller.RoleController.index(org.springframework.ui.Model)
2018-04-09 14:22:14.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/remove]}" onto public java.lang.String com.hansholdings.manage.controller.RoleController.remove(java.lang.Long)
2018-04-09 14:22:14.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/loadFunctionTree]}" onto public com.hansholdings.basic.json.Result com.hansholdings.manage.controller.RoleController.function(java.lang.Long,org.springframework.ui.Model)
2018-04-09 14:22:14.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/saveOrUpdate]}" onto public java.lang.String com.hansholdings.manage.controller.RoleController.saveOrUpdate(com.hansholdings.manage.entity.Role)
2018-04-09 14:22:14.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/oauth]}" onto public java.lang.String com.hansholdings.manage.controller.RoleController.oauth(java.lang.Long,org.springframework.ui.Model)
2018-04-09 14:22:14.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/oauthsubmit]}" onto public com.hansholdings.basic.json.Result com.hansholdings.manage.controller.RoleController.oauthsubmit(com.hansholdings.manage.entity.Role)
2018-04-09 14:22:14.511 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-04-09 14:22:14.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-04-09 14:22:14.567 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-04-09 14:22:14.567 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-04-09 14:22:14.639 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-04-09 14:22:14.892 [restartedMain] INFO  o.s.w.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-04-09 14:22:15.076 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2018-04-09 14:22:15.129 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-04-09 14:22:15.130 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'druidDataSource' has been autodetected for JMX exposure
2018-04-09 14:22:15.134 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'druidDataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=druidDataSource,type=DruidDataSource]
2018-04-09 14:22:15.147 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8088"]
